Refactoring Type	Source Method	Target Class
Move Method	jdk.graal.compiler.nodes.PiNode::piCastNonNullClass(java.lang.Class<?>, jdk.graal.compiler.nodes.extended.GuardingNode):java.lang.Class<?> 	 jdk.graal.compiler.nodes.PiNode.IntrinsifyOp
Move Method	jdk.graal.compiler.nodes.PiNode::piCastNonNanFloat(float, jdk.graal.compiler.nodes.extended.GuardingNode):float 	 jdk.graal.compiler.nodes.PiNode.IntrinsifyOp
Move Method	jdk.graal.compiler.nodes.PiNode::piCastNonNanDouble(double, jdk.graal.compiler.nodes.extended.GuardingNode):double 	 jdk.graal.compiler.nodes.PiNode.IntrinsifyOp
Move Method	jdk.graal.compiler.nodes.PiNode::guardTrySkipPi(jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.nodes.LogicNode, boolean, jdk.graal.compiler.nodes.NodeView):boolean 	 jdk.graal.compiler.graph.iterators.NodeIterable
Move Method	jdk.graal.compiler.nodes.ProxyNode::forValue(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.LoopExitNode):jdk.graal.compiler.nodes.ValueProxyNode 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.ProxyNode::forGuard(jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.nodes.LoopExitNode):jdk.graal.compiler.nodes.GuardProxyNode 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.ProxyNode::forMemory(jdk.graal.compiler.nodes.memory.MemoryKill, jdk.graal.compiler.nodes.LoopExitNode, jdk.graal.compiler.nodes.LocationIdentity):jdk.graal.compiler.nodes.MemoryProxyNode 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.ShortCircuitOrNode::canonicalizeNegation(jdk.graal.compiler.nodes.LogicNode, boolean, jdk.graal.compiler.nodes.LogicNode, boolean, jdk.graal.compiler.nodes.ProfileData.BranchProbabilityData):jdk.graal.compiler.nodes.ShortCircuitOrNode 	 jdk.graal.compiler.nodes.LogicNegationNode
Move Method	jdk.graal.compiler.nodes.ShortCircuitOrNode::simplifyComparisonOrdered(jdk.graal.compiler.nodes.LogicNode, jdk.graal.compiler.nodes.LogicNode):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.SimplifyingGraphDecoder::canonicalizeFixedNode(jdk.graal.compiler.nodes.GraphDecoder.MethodScope, jdk.graal.compiler.nodes.GraphDecoder.LoopScope, jdk.graal.compiler.graph.Node):jdk.graal.compiler.graph.Node 	 jdk.graal.compiler.nodes.IfNode
Move Method	jdk.graal.compiler.nodes.SimplifyingGraphDecoder::canonicalizeFixedNodeToNull(jdk.graal.compiler.nodes.FixedNode):jdk.graal.compiler.graph.Node 	 jdk.graal.compiler.nodes.ValueNode
Move Method	jdk.graal.compiler.nodes.UnaryOpLogicNode::skipThroughPisAndProxies(jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.PiNode
Move Method	jdk.graal.compiler.nodes.ValueNode::recursiveDataFlowEqualsHelper(jdk.graal.compiler.graph.Node, jdk.graal.compiler.graph.Node):boolean 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.AbstractNormalizeCompareNode::tryConstantFold(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, boolean, boolean, jdk.graal.compiler.nodes.calc.JavaKind, jdk.graal.compiler.nodes.calc.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.CompareNode
Move Method	jdk.graal.compiler.nodes.calc.AddNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.AddNode::canonical(jdk.graal.compiler.nodes.calc.AddNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Add>, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.ConditionalNode::combineStamps(jdk.graal.compiler.nodes.LogicNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.nodes.calc.MinMaxNode
Move Method	jdk.graal.compiler.nodes.calc.ConditionalNode::canonicalizeConditional(jdk.graal.compiler.nodes.LogicNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.nodes.spi.CanonicalizerTool):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.IntegerStamp
Move Method	jdk.graal.compiler.nodes.calc.ConditionalNode::findSynonym(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.LogicNegationNode
Move Method	jdk.graal.compiler.nodes.calc.FloatConvertNode::create(jdk.graal.compiler.core.common.calc.FloatConvert, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable
Move Method	jdk.graal.compiler.nodes.calc.FloatConvertNode::isLosslessIntegerToFloatingPoint(jdk.graal.compiler.core.common.type.IntegerStamp, jdk.graal.compiler.core.common.type.FloatStamp):boolean 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.FloatDivNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.FloatDivNode::canonical(jdk.graal.compiler.nodes.calc.FloatDivNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Div>, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.IntegerConvertNode::findSynonym(jdk.graal.compiler.core.common.type.ArithmeticOpTable.IntegerConvertOp<T>, jdk.graal.compiler.nodes.ValueNode, int, int, jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.IntegerConvertOp
Move Method	jdk.graal.compiler.nodes.calc.IntegerConvertNode::convert(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, boolean, jdk.graal.compiler.nodes.StructuredGraph, jdk.graal.compiler.nodes.NodeView, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.IntegerConvertNode::convert(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, boolean, jdk.graal.compiler.nodes.NodeView, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.debug.Assertions
Move Method	jdk.graal.compiler.nodes.calc.ZeroExtendNode::create(jdk.graal.compiler.nodes.ValueNode, int, int, jdk.graal.compiler.nodes.NodeView, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.IntegerConvertOp
Move Method	jdk.graal.compiler.nodes.calc.ZeroExtendNode::inputAlwaysPositive(jdk.graal.compiler.nodes.ValueNode):boolean 	 jdk.graal.compiler.core.common.type.IntegerStamp
Move Method	jdk.graal.compiler.nodes.calc.ZeroExtendNode::canonical(jdk.graal.compiler.nodes.calc.ZeroExtendNode, jdk.graal.compiler.nodes.ValueNode, int, int, jdk.graal.compiler.nodes.NodeView, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.NarrowNode
Move Method	jdk.graal.compiler.nodes.calc.IntegerMulHighNode::canonical(jdk.graal.compiler.nodes.calc.IntegerMulHighNode, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.IntegerTestNode::canonical(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.core.common.type.IntegerStamp
Move Method	jdk.graal.compiler.nodes.calc.IntegerTestNode::getSucceedingStamp(boolean, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.core.common.type.IntegerStamp
Move Method	jdk.graal.compiler.nodes.calc.IsNullNode::canonicalized(jdk.graal.compiler.nodes.calc.IsNullNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.calc.JavaConstant):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.calc.MaxNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.MinMaxNode::fromConditional(jdk.graal.compiler.nodes.calc.ConditionalNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.ConditionalNode
Move Method	jdk.graal.compiler.nodes.calc.MinMaxNode::fromConditional(jdk.graal.compiler.nodes.LogicNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.Stamp
Move Method	jdk.graal.compiler.nodes.calc.MinMaxNode::equalOrOffBy1(jdk.graal.compiler.core.common.NumUtil.Signedness, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode):boolean 	 jdk.graal.compiler.core.common.NumUtil
Move Method	jdk.graal.compiler.nodes.calc.MinMaxNode::maybeExtendForCompare(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.spi.LoweringProvider, jdk.graal.compiler.core.common.NumUtil.Signedness):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.IntegerConvertNode
Move Method	jdk.graal.compiler.nodes.calc.MinNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.MulNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.MulNode::canonical(jdk.graal.compiler.nodes.calc.MulNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Mul>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.MulNode::canonical(jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, long, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.LeftShiftNode
Move Method	jdk.graal.compiler.nodes.calc.OrNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.OrNode::canonical(jdk.graal.compiler.nodes.calc.OrNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Or>, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.util.GraphUtil
Move Method	jdk.graal.compiler.nodes.calc.ReinterpretNode::create(jdk.graal.compiler.nodes.calc.JavaKind, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.StampFactory
Move Method	jdk.graal.compiler.nodes.calc.ReinterpretNode::evalConst(jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.calc.SerializableConstant):jdk.graal.compiler.nodes.calc.Constant 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.ReinterpretOp
Move Method	jdk.graal.compiler.nodes.calc.ReinterpretNode::getReinterpretStamp(jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.core.common.calc.ReinterpretUtils
Move Method	jdk.graal.compiler.nodes.calc.ReinterpretNode::reinterpret(jdk.graal.compiler.nodes.calc.JavaKind, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.calc.ReinterpretNode::getOp(jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.core.common.type.ArithmeticOpTable.ReinterpretOp 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable
Move Method	jdk.graal.compiler.nodes.calc.RemNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.RoundFloatToIntegerNode::roundStamp(jdk.graal.compiler.core.common.type.FloatStamp):jdk.graal.compiler.core.common.type.IntegerStamp 	 jdk.graal.compiler.core.common.type.PrimitiveStamp
Move Method	jdk.graal.compiler.nodes.calc.RoundFloatToIntegerNode::tryFold(jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.UnsignedRightShiftNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp
Move Method	jdk.graal.compiler.nodes.calc.UnsignedRightShiftNode::canonical(jdk.graal.compiler.nodes.calc.UnsignedRightShiftNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp.UShr>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp
Move Method	jdk.graal.compiler.nodes.calc.SignedFloatingIntegerDivNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.nodes.extended.GuardingNode, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.SignedFloatingIntegerRemNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.nodes.extended.GuardingNode, boolean):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.SignedRemNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.SignedRemNode::canonical(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.nodes.spi.CanonicalizerTool):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.spi.CanonicalizerTool
Move Method	jdk.graal.compiler.nodes.calc.SignedRemNode::allUsagesCompareAgainstZero(jdk.graal.compiler.nodes.ValueNode):boolean 	 jdk.graal.compiler.nodes.BinaryOpLogicNode
Move Method	jdk.graal.compiler.nodes.calc.SqrtNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable
Move Method	jdk.graal.compiler.nodes.calc.SubNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.SubNode::canonical(jdk.graal.compiler.nodes.calc.SubNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Sub>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.util.GraphUtil
Move Method	jdk.graal.compiler.nodes.calc.UnpackEndianHalfNode::create(jdk.graal.compiler.nodes.ValueNode, boolean, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.UnsignedDivNode::canonical(jdk.graal.compiler.nodes.calc.UnsignedDivNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.UnsignedMaxNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.UnsignedMinNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.UnsignedRemNode::canonical(jdk.graal.compiler.nodes.calc.UnsignedRemNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.XorNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.XorNode::canonical(jdk.graal.compiler.nodes.calc.XorNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp.Xor>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
Move Method	jdk.graal.compiler.nodes.calc.AndNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.BinaryOp
